recipe_id,recipe_name,ingredient,category,quantity_g,is_optional,can_substitute,substitute,prep_time_min,cook_time_min,servings,cuisine,difficulty,meal_type
203,Fruit Salad,apple,Fruit,173,True,False,,41,42,5,Fusion,easy,snack
203,Fruit Salad,banana,Fruit,137,False,False,cauliflower,6,56,4,Indian,hard,dinner
203,Fruit Salad,grape,Fruit,88,False,False,,43,40,2,Mediterranean,easy,drink
203,Fruit Salad,strawberry,Fruit,226,False,False,,31,47,3,Indian,medium,lunch
203,Fruit Salad,kiwi,Fruit,134,False,True,,41,3,3,Fusion,hard,dinner
204,Cheese Omelette,egg,Protein,49,False,False,milk,12,11,3,Fusion,easy,dinner
204,Cheese Omelette,cheese,Dairy,234,False,False,,20,51,6,Indian,medium,lunch
204,Cheese Omelette,bell_pepper,Vegetable,114,False,False,cheese,42,29,6,Fusion,easy,snack
204,Cheese Omelette,onion,Vegetable,231,False,False,,22,16,5,International,medium,dinner
205,Beef Stew,beef,Protein,89,False,False,,41,20,3,Mediterranean,hard,breakfast
205,Beef Stew,potato,Vegetable,31,True,False,,33,27,3,Mediterranean,medium,lunch
205,Beef Stew,carrot,Vegetable,47,False,False,,44,21,5,Mediterranean,easy,snack
205,Beef Stew,onion,Vegetable,97,True,True,,12,57,2,International,medium,lunch
205,Beef Stew,garlic,Vegetable,193,False,True,,16,25,5,Mediterranean,hard,dinner
206,Banana Milkshake,banana,Fruit,121,False,False,,43,6,2,Fusion,medium,drink
206,Banana Milkshake,milk,Dairy,230,False,True,,30,59,1,Mediterranean,easy,drink
206,Banana Milkshake,yogurt,Dairy,158,False,True,blueberry,14,21,1,International,medium,snack
207,Pasta Primavera,pasta,Grain,162,True,False,lettuce,32,40,1,Mediterranean,easy,drink
207,Pasta Primavera,tomato,Vegetable,161,True,False,,27,17,2,Indian,medium,breakfast
207,Pasta Primavera,broccoli,Vegetable,186,False,False,,45,55,4,Indian,easy,snack
207,Pasta Primavera,bell_pepper,Vegetable,170,False,True,,18,21,1,Mediterranean,easy,snack
207,Pasta Primavera,garlic,Vegetable,146,False,True,,7,29,3,Indian,easy,lunch
208,Pasta Primavera,pasta,Grain,173,False,False,,31,45,5,Indian,easy,lunch
208,Pasta Primavera,tomato,Vegetable,77,True,True,cheese,19,43,2,Indian,medium,drink
208,Pasta Primavera,broccoli,Vegetable,206,False,False,,24,13,1,International,medium,snack
208,Pasta Primavera,bell_pepper,Vegetable,155,False,False,,23,0,3,International,medium,drink
208,Pasta Primavera,garlic,Vegetable,55,False,True,,38,29,6,International,medium,breakfast
209,Zucchini Pasta,pasta,Grain,135,False,False,garlic,10,56,2,Indian,easy,dinner
209,Zucchini Pasta,zucchini,Vegetable,148,False,False,zucchini,41,7,5,International,easy,lunch
209,Zucchini Pasta,tomato,Vegetable,239,True,False,,13,38,5,Mediterranean,hard,drink
209,Zucchini Pasta,garlic,Vegetable,46,False,False,,10,18,3,International,hard,lunch
209,Zucchini Pasta,cheese,Dairy,86,False,False,mango,25,25,1,International,easy,lunch
210,Pasta Primavera,pasta,Grain,237,False,False,,24,58,4,Mediterranean,hard,lunch
210,Pasta Primavera,tomato,Vegetable,156,True,False,,19,29,1,International,hard,dinner
210,Pasta Primavera,broccoli,Vegetable,211,False,False,,43,29,5,Indian,hard,snack
210,Pasta Primavera,bell_pepper,Vegetable,159,False,True,,31,57,4,International,hard,lunch
210,Pasta Primavera,garlic,Vegetable,141,False,False,,43,37,6,Fusion,medium,lunch
211,Apple Banana Smoothie,apple,Fruit,63,True,False,grape,24,34,1,Indian,medium,snack
211,Apple Banana Smoothie,banana,Fruit,165,False,True,,42,46,2,International,easy,lunch
211,Apple Banana Smoothie,milk,Dairy,164,False,False,,23,36,2,International,medium,lunch
211,Apple Banana Smoothie,yogurt,Dairy,220,False,True,,12,2,3,Indian,medium,snack
212,Cheese Omelette,egg,Protein,236,False,False,,11,55,1,International,hard,breakfast
212,Cheese Omelette,cheese,Dairy,231,False,True,strawberry,22,1,2,Mediterranean,hard,snack
212,Cheese Omelette,bell_pepper,Vegetable,63,True,False,,32,39,1,Fusion,easy,drink
212,Cheese Omelette,onion,Vegetable,180,True,False,,9,38,5,Indian,easy,breakfast
213,Chickpea Curry,chickpeas,Legume,67,False,True,butter,25,48,1,Indian,hard,snack
213,Chickpea Curry,tomato,Vegetable,229,False,True,,26,52,1,Fusion,medium,dinner
213,Chickpea Curry,onion,Vegetable,128,False,True,,21,14,1,Fusion,easy,lunch
213,Chickpea Curry,garlic,Vegetable,183,False,True,,43,8,6,International,easy,lunch
213,Chickpea Curry,spinach,Vegetable,123,False,False,lentils,35,52,2,Mediterranean,easy,dinner
214,Garlic Mushroom Toast,bread,Grain,143,True,False,,41,6,4,Fusion,easy,snack
214,Garlic Mushroom Toast,mushroom,Vegetable,202,False,False,,17,0,5,Mediterranean,hard,lunch
214,Garlic Mushroom Toast,garlic,Vegetable,202,False,True,,38,48,1,Indian,hard,lunch
214,Garlic Mushroom Toast,butter,Dairy,200,False,False,,5,27,6,Fusion,hard,snack
215,Broccoli Cheese Soup,broccoli,Vegetable,146,False,False,,35,47,4,Fusion,easy,lunch
215,Broccoli Cheese Soup,cheese,Dairy,177,True,True,,25,47,3,Mediterranean,medium,dinner
215,Broccoli Cheese Soup,milk,Dairy,57,False,True,almond,28,39,1,International,hard,lunch
215,Broccoli Cheese Soup,onion,Vegetable,95,False,True,,13,43,5,International,medium,lunch
215,Broccoli Cheese Soup,garlic,Vegetable,128,False,False,,17,1,5,Indian,medium,snack
216,Beef Stew,beef,Protein,110,False,False,tuna,22,1,4,Mediterranean,medium,dinner
216,Beef Stew,potato,Vegetable,134,False,True,,36,42,5,International,hard,lunch
216,Beef Stew,carrot,Vegetable,42,True,True,,22,36,6,International,hard,dinner
216,Beef Stew,onion,Vegetable,236,False,False,,7,30,3,International,hard,drink
216,Beef Stew,garlic,Vegetable,66,False,True,,42,43,3,Fusion,easy,breakfast
217,Apple Banana Smoothie,apple,Fruit,46,True,False,,41,59,4,Mediterranean,hard,breakfast
217,Apple Banana Smoothie,banana,Fruit,87,False,False,,43,24,3,Fusion,easy,lunch
217,Apple Banana Smoothie,milk,Dairy,243,False,False,,38,38,2,Mediterranean,hard,snack
217,Apple Banana Smoothie,yogurt,Dairy,179,False,False,,23,32,3,Mediterranean,easy,dinner
218,Banana Milkshake,banana,Fruit,62,True,False,orange,25,8,6,Mediterranean,easy,dinner
218,Banana Milkshake,milk,Dairy,206,False,False,,25,29,3,Indian,easy,breakfast
218,Banana Milkshake,yogurt,Dairy,49,False,False,,9,11,3,Fusion,medium,lunch
219,Banana Milkshake,banana,Fruit,203,False,False,,7,45,1,International,easy,lunch
219,Banana Milkshake,milk,Dairy,73,False,False,,8,28,5,Mediterranean,hard,breakfast
219,Banana Milkshake,yogurt,Dairy,152,False,False,blueberry,13,23,6,Indian,hard,breakfast
220,Corn Salsa,corn,Vegetable,124,False,False,pear,14,11,2,International,medium,breakfast
220,Corn Salsa,tomato,Vegetable,53,False,False,tuna,38,33,2,International,easy,drink
220,Corn Salsa,onion,Vegetable,177,False,True,kiwi,24,35,2,Indian,hard,snack
220,Corn Salsa,lemon,Fruit,50,False,True,,35,9,4,Fusion,medium,lunch
220,Corn Salsa,bell_pepper,Vegetable,35,True,False,almond,42,52,3,Fusion,medium,snack
221,Veggie Stir Fry,broccoli,Vegetable,98,False,True,,8,39,2,Indian,easy,snack
221,Veggie Stir Fry,carrot,Vegetable,40,True,True,carrot,5,58,2,Indian,medium,drink
221,Veggie Stir Fry,bell_pepper,Vegetable,103,False,False,,20,16,1,Indian,medium,snack
221,Veggie Stir Fry,garlic,Vegetable,196,False,False,,28,5,3,Indian,easy,breakfast
221,Veggie Stir Fry,corn,Vegetable,160,False,True,,40,8,1,Fusion,easy,dinner
222,Veggie Stir Fry,broccoli,Vegetable,151,False,False,,10,35,6,Indian,hard,dinner
222,Veggie Stir Fry,carrot,Vegetable,107,False,False,grape,17,9,3,International,medium,dinner
222,Veggie Stir Fry,bell_pepper,Vegetable,114,False,False,zucchini,16,0,6,Fusion,medium,breakfast
222,Veggie Stir Fry,garlic,Vegetable,30,False,False,,13,0,5,International,easy,dinner
222,Veggie Stir Fry,corn,Vegetable,175,False,True,,34,51,1,Mediterranean,easy,breakfast
223,Chickpea Curry,chickpeas,Legume,210,False,False,,10,45,2,Indian,easy,lunch
223,Chickpea Curry,tomato,Vegetable,71,False,False,lentils,24,14,2,Mediterranean,hard,dinner
223,Chickpea Curry,onion,Vegetable,111,False,False,,30,2,2,Mediterranean,medium,dinner
223,Chickpea Curry,garlic,Vegetable,55,False,True,,37,10,3,Fusion,hard,snack
223,Chickpea Curry,spinach,Vegetable,77,False,False,,45,31,2,Fusion,hard,drink
224,Garlic Mushroom Toast,bread,Grain,97,False,False,,8,38,5,Mediterranean,hard,breakfast
224,Garlic Mushroom Toast,mushroom,Vegetable,233,False,True,,5,22,1,Fusion,hard,breakfast
224,Garlic Mushroom Toast,garlic,Vegetable,219,False,False,butter,9,26,3,International,hard,dinner
224,Garlic Mushroom Toast,butter,Dairy,177,False,False,,9,49,3,International,hard,lunch
225,Berry Smoothie Bowl,strawberry,Fruit,212,False,False,,20,17,2,Fusion,hard,drink
225,Berry Smoothie Bowl,banana,Fruit,114,True,True,,15,45,6,Indian,easy,snack
225,Berry Smoothie Bowl,blueberry,Fruit,97,False,False,bread,25,28,6,Mediterranean,hard,drink
225,Berry Smoothie Bowl,yogurt,Dairy,84,False,False,lentils,44,41,4,Fusion,hard,lunch
226,Mushroom Omelette,egg,Protein,180,False,False,,41,36,4,Indian,easy,lunch
226,Mushroom Omelette,mushroom,Vegetable,211,False,False,,8,2,3,Fusion,medium,snack
226,Mushroom Omelette,onion,Vegetable,101,False,False,,44,17,3,International,hard,drink
226,Mushroom Omelette,cheese,Dairy,75,False,True,,17,9,3,Fusion,easy,lunch
227,Chickpea Curry,chickpeas,Legume,131,False,False,,35,41,5,International,medium,lunch
227,Chickpea Curry,tomato,Vegetable,185,False,True,tuna,6,35,4,Mediterranean,easy,lunch
227,Chickpea Curry,onion,Vegetable,63,False,True,,8,7,6,International,medium,breakfast
227,Chickpea Curry,garlic,Vegetable,105,False,True,,24,57,1,Mediterranean,medium,breakfast
227,Chickpea Curry,spinach,Vegetable,200,False,False,cheese,35,30,5,International,hard,snack
228,Pasta Primavera,pasta,Grain,35,False,False,blueberry,7,42,5,Mediterranean,medium,dinner
228,Pasta Primavera,tomato,Vegetable,156,False,False,,42,43,3,International,easy,breakfast
228,Pasta Primavera,broccoli,Vegetable,233,True,False,,25,15,6,Fusion,medium,lunch
228,Pasta Primavera,bell_pepper,Vegetable,61,False,False,rice,27,48,1,International,easy,breakfast
228,Pasta Primavera,garlic,Vegetable,223,False,True,,44,55,2,International,easy,dinner
229,Apple Banana Smoothie,apple,Fruit,210,False,False,,23,40,1,Mediterranean,medium,drink
229,Apple Banana Smoothie,banana,Fruit,80,False,True,lemon,20,54,2,Fusion,hard,lunch
229,Apple Banana Smoothie,milk,Dairy,160,False,False,,13,36,1,International,easy,lunch
229,Apple Banana Smoothie,yogurt,Dairy,68,False,False,,42,11,1,Indian,medium,dinner
230,Mushroom Omelette,egg,Protein,222,True,True,bread,37,23,3,Indian,easy,drink
230,Mushroom Omelette,mushroom,Vegetable,178,False,False,pineapple,38,43,1,Fusion,hard,lunch
230,Mushroom Omelette,onion,Vegetable,235,False,False,,6,50,6,Fusion,medium,lunch
230,Mushroom Omelette,cheese,Dairy,244,False,False,almond,11,35,5,Fusion,hard,lunch
231,Pineapple Fried Rice,rice,Grain,149,False,True,,21,40,1,Fusion,hard,lunch
231,Pineapple Fried Rice,pineapple,Fruit,239,False,True,bread,20,12,6,Fusion,easy,snack
231,Pineapple Fried Rice,egg,Protein,177,False,False,,20,13,6,Indian,easy,dinner
231,Pineapple Fried Rice,onion,Vegetable,98,False,True,,35,34,1,Mediterranean,medium,dinner
231,Pineapple Fried Rice,carrot,Vegetable,222,False,False,,31,51,4,Mediterranean,hard,drink
232,Cheese Omelette,egg,Protein,131,False,False,,12,9,4,Indian,hard,breakfast
232,Cheese Omelette,cheese,Dairy,56,False,True,avocado,36,0,6,Fusion,medium,dinner
232,Cheese Omelette,bell_pepper,Vegetable,121,False,False,,45,5,3,International,easy,drink
232,Cheese Omelette,onion,Vegetable,137,True,False,lettuce,12,14,6,International,easy,dinner
233,Cauliflower Rice,cauliflower,Vegetable,161,True,False,apple,11,42,1,Indian,medium,breakfast
233,Cauliflower Rice,garlic,Vegetable,199,False,False,cream,11,26,3,Fusion,hard,breakfast
233,Cauliflower Rice,onion,Vegetable,196,False,True,,30,44,2,Fusion,medium,breakfast
233,Cauliflower Rice,egg,Protein,178,False,True,lentils,22,22,3,Mediterranean,medium,drink
234,Cheese Omelette,egg,Protein,104,False,False,,25,59,5,Fusion,medium,drink
234,Cheese Omelette,cheese,Dairy,157,True,True,oats,10,24,1,Indian,easy,snack
234,Cheese Omelette,bell_pepper,Vegetable,162,False,False,,36,27,6,Indian,hard,lunch
234,Cheese Omelette,onion,Vegetable,42,True,False,,33,28,3,Fusion,medium,snack
235,Peach Yogurt Parfait,peach,Fruit,249,False,True,,43,12,4,Mediterranean,medium,breakfast
235,Peach Yogurt Parfait,yogurt,Dairy,53,False,False,pear,13,38,2,Mediterranean,easy,drink
235,Peach Yogurt Parfait,oats,Grain,196,True,False,,34,21,5,International,hard,snack
235,Peach Yogurt Parfait,almond,Nut,192,True,False,watermelon,25,33,6,Mediterranean,easy,breakfast
236,Banana Milkshake,banana,Fruit,48,False,False,,21,30,6,Mediterranean,hard,drink
236,Banana Milkshake,milk,Dairy,116,False,False,,21,58,3,International,hard,lunch
236,Banana Milkshake,yogurt,Dairy,100,True,True,peas,24,52,4,International,hard,drink
237,Avocado Toast,bread,Grain,42,False,False,,5,25,3,Mediterranean,medium,breakfast
237,Avocado Toast,avocado,Fruit,212,False,False,cucumber,5,7,6,Mediterranean,easy,dinner
237,Avocado Toast,lemon,Fruit,123,False,True,,37,54,4,Indian,easy,lunch
237,Avocado Toast,tomato,Vegetable,152,False,True,,20,23,4,Mediterranean,hard,dinner
238,Salmon Rice Bowl,salmon,Protein,94,False,False,tuna,42,41,5,Indian,hard,dinner
238,Salmon Rice Bowl,rice,Grain,102,False,False,,21,56,6,Indian,medium,drink
238,Salmon Rice Bowl,cucumber,Vegetable,138,False,False,,44,25,1,Fusion,easy,snack
238,Salmon Rice Bowl,avocado,Fruit,33,True,True,kiwi,28,47,5,International,medium,breakfast
238,Salmon Rice Bowl,lemon,Fruit,30,True,False,,33,40,4,Indian,easy,dinner
239,Cauliflower Rice,cauliflower,Vegetable,123,False,True,,34,40,2,Fusion,easy,dinner
239,Cauliflower Rice,garlic,Vegetable,69,False,False,orange,14,34,1,International,easy,breakfast
239,Cauliflower Rice,onion,Vegetable,185,False,True,,8,7,5,Indian,hard,snack
239,Cauliflower Rice,egg,Protein,210,False,True,,11,56,2,Mediterranean,easy,breakfast
240,Almond Smoothie,almond,Nut,71,False,False,,33,17,3,Mediterranean,easy,drink
240,Almond Smoothie,banana,Fruit,175,False,False,banana,29,9,3,Mediterranean,hard,lunch
240,Almond Smoothie,milk,Dairy,200,False,False,,14,22,2,Mediterranean,medium,dinner
240,Almond Smoothie,oats,Grain,68,False,False,,23,54,5,Indian,easy,breakfast
241,Cheese Omelette,egg,Protein,120,True,False,watermelon,43,21,6,Fusion,medium,snack
241,Cheese Omelette,cheese,Dairy,68,False,True,,23,19,1,Fusion,hard,breakfast
241,Cheese Omelette,bell_pepper,Vegetable,143,True,False,cherry,27,4,3,Mediterranean,easy,dinner
241,Cheese Omelette,onion,Vegetable,104,False,False,,39,44,6,Fusion,medium,snack
242,Salmon Rice Bowl,salmon,Protein,75,True,False,,23,49,5,Mediterranean,medium,lunch
242,Salmon Rice Bowl,rice,Grain,146,True,False,salmon,35,25,1,Mediterranean,medium,lunch
242,Salmon Rice Bowl,cucumber,Vegetable,65,False,False,,35,10,6,International,medium,dinner
242,Salmon Rice Bowl,avocado,Fruit,60,False,False,,26,1,1,International,hard,drink
242,Salmon Rice Bowl,lemon,Fruit,175,False,False,mango,8,10,4,International,hard,breakfast
243,Apple Banana Smoothie,apple,Fruit,200,False,True,,33,46,2,Fusion,hard,drink
243,Apple Banana Smoothie,banana,Fruit,93,False,False,,32,43,1,Mediterranean,hard,snack
243,Apple Banana Smoothie,milk,Dairy,243,False,True,,34,11,5,Mediterranean,easy,lunch
243,Apple Banana Smoothie,yogurt,Dairy,96,False,False,,45,32,6,International,hard,breakfast
244,Cheese Omelette,egg,Protein,94,False,False,,23,40,2,Mediterranean,medium,lunch
244,Cheese Omelette,cheese,Dairy,68,False,False,,37,14,1,Fusion,hard,lunch
244,Cheese Omelette,bell_pepper,Vegetable,56,False,True,cherry,20,10,1,International,hard,breakfast
244,Cheese Omelette,onion,Vegetable,47,False,True,,45,32,2,International,medium,snack
245,Cheese Omelette,egg,Protein,93,False,True,,23,12,4,Indian,medium,snack
245,Cheese Omelette,cheese,Dairy,238,False,True,,39,9,2,Fusion,medium,lunch
245,Cheese Omelette,bell_pepper,Vegetable,48,False,False,,45,16,3,Fusion,hard,snack
245,Cheese Omelette,onion,Vegetable,183,True,False,corn,17,60,3,Mediterranean,easy,snack
246,Tuna Salad,tuna,Protein,194,False,True,,34,5,1,Mediterranean,hard,snack
246,Tuna Salad,lettuce,Vegetable,123,False,False,,8,9,2,Fusion,medium,dinner
246,Tuna Salad,tomato,Vegetable,229,True,False,,12,53,3,International,easy,breakfast
246,Tuna Salad,cucumber,Vegetable,111,False,False,,10,12,4,Indian,hard,lunch
246,Tuna Salad,lemon,Fruit,211,False,False,,36,44,5,International,easy,drink
247,Tomato Egg Scramble,tomato,Vegetable,45,False,False,zucchini,39,55,3,Fusion,hard,drink
247,Tomato Egg Scramble,egg,Protein,51,False,True,,14,7,4,Mediterranean,hard,snack
247,Tomato Egg Scramble,onion,Vegetable,234,True,False,,20,16,4,Mediterranean,easy,snack
247,Tomato Egg Scramble,garlic,Vegetable,100,False,True,,26,41,6,Indian,easy,drink
248,Salmon Rice Bowl,salmon,Protein,35,False,True,,44,0,6,Mediterranean,hard,snack
248,Salmon Rice Bowl,rice,Grain,47,False,True,,21,1,6,Mediterranean,medium,snack
248,Salmon Rice Bowl,cucumber,Vegetable,35,False,False,,7,32,2,Mediterranean,easy,snack
248,Salmon Rice Bowl,avocado,Fruit,106,False,False,,13,42,3,Indian,hard,snack
248,Salmon Rice Bowl,lemon,Fruit,96,False,True,,41,47,2,International,hard,dinner
249,Beef Stew,beef,Protein,88,True,False,,41,28,1,Mediterranean,easy,drink
249,Beef Stew,potato,Vegetable,180,True,False,cauliflower,9,16,3,Indian,easy,dinner
249,Beef Stew,carrot,Vegetable,75,False,False,,30,28,2,Indian,hard,breakfast
249,Beef Stew,onion,Vegetable,226,True,False,,16,28,5,Indian,hard,lunch
249,Beef Stew,garlic,Vegetable,136,True,True,,37,58,6,Fusion,medium,drink
250,Pineapple Fried Rice,rice,Grain,51,True,False,egg,12,3,1,International,easy,dinner
250,Pineapple Fried Rice,pineapple,Fruit,193,False,False,bread,35,19,6,International,easy,breakfast
250,Pineapple Fried Rice,egg,Protein,140,False,False,garlic,35,49,5,Indian,easy,snack
250,Pineapple Fried Rice,onion,Vegetable,243,False,False,,43,21,2,Mediterranean,hard,lunch
250,Pineapple Fried Rice,carrot,Vegetable,168,True,False,,29,42,5,International,medium,drink
251,Veggie Stir Fry,broccoli,Vegetable,156,False,False,,44,31,1,International,easy,breakfast
251,Veggie Stir Fry,carrot,Vegetable,204,False,False,grape,39,18,2,Fusion,hard,lunch
251,Veggie Stir Fry,bell_pepper,Vegetable,53,False,True,tofu,39,55,6,International,hard,drink
251,Veggie Stir Fry,garlic,Vegetable,221,False,False,lettuce,34,2,6,Fusion,medium,lunch
251,Veggie Stir Fry,corn,Vegetable,83,False,True,,27,41,3,International,easy,dinner
252,Pasta Primavera,pasta,Grain,211,False,False,cauliflower,37,41,6,Indian,easy,dinner
252,Pasta Primavera,tomato,Vegetable,215,False,False,,43,45,3,Indian,hard,drink
252,Pasta Primavera,broccoli,Vegetable,206,False,False,,15,15,2,Mediterranean,hard,lunch
252,Pasta Primavera,bell_pepper,Vegetable,125,True,False,,37,23,1,Fusion,easy,dinner
252,Pasta Primavera,garlic,Vegetable,190,False,False,,42,18,1,Fusion,medium,breakfast
253,Zucchini Pasta,pasta,Grain,187,False,True,cucumber,31,12,4,Indian,easy,drink
253,Zucchini Pasta,zucchini,Vegetable,154,False,False,apple,5,25,2,Fusion,easy,drink
253,Zucchini Pasta,tomato,Vegetable,137,False,True,,42,60,5,International,medium,lunch
253,Zucchini Pasta,garlic,Vegetable,205,False,True,,12,34,1,Fusion,medium,drink
253,Zucchini Pasta,cheese,Dairy,149,False,False,,17,29,5,Fusion,easy,snack
254,Almond Smoothie,almond,Nut,174,False,False,,34,23,3,International,easy,breakfast
254,Almond Smoothie,banana,Fruit,229,False,True,,45,56,1,Indian,easy,lunch
254,Almond Smoothie,milk,Dairy,72,False,False,,12,45,2,Fusion,hard,lunch
254,Almond Smoothie,oats,Grain,101,True,False,,14,8,1,International,easy,dinner
255,Veggie Stir Fry,broccoli,Vegetable,56,True,False,,43,34,5,Fusion,easy,snack
255,Veggie Stir Fry,carrot,Vegetable,134,False,False,,19,21,4,Indian,hard,dinner
255,Veggie Stir Fry,bell_pepper,Vegetable,44,True,False,,27,8,6,Mediterranean,easy,snack
255,Veggie Stir Fry,garlic,Vegetable,167,False,False,,24,16,4,Indian,medium,dinner
255,Veggie Stir Fry,corn,Vegetable,183,False,False,salmon,44,16,6,Mediterranean,medium,lunch
256,Beef Stew,beef,Protein,60,False,True,,23,5,6,Mediterranean,medium,drink
256,Beef Stew,potato,Vegetable,148,True,False,,44,22,1,Mediterranean,easy,dinner
256,Beef Stew,carrot,Vegetable,106,True,False,,32,28,5,Fusion,easy,breakfast
256,Beef Stew,onion,Vegetable,100,False,False,,27,41,5,Indian,hard,snack
256,Beef Stew,garlic,Vegetable,92,False,False,,18,12,3,Indian,hard,dinner
257,Veggie Stir Fry,broccoli,Vegetable,59,True,False,,11,24,2,Mediterranean,hard,drink
257,Veggie Stir Fry,carrot,Vegetable,165,False,False,mushroom,31,0,3,International,easy,breakfast
257,Veggie Stir Fry,bell_pepper,Vegetable,177,False,True,,30,13,6,International,medium,snack
257,Veggie Stir Fry,garlic,Vegetable,183,True,False,,30,5,6,Mediterranean,hard,snack
257,Veggie Stir Fry,corn,Vegetable,232,False,True,,12,1,2,Indian,hard,snack
258,Walnut Oatmeal,oats,Grain,109,True,False,,19,53,4,Fusion,hard,breakfast
258,Walnut Oatmeal,walnut,Nut,40,False,False,,9,39,1,Fusion,medium,drink
258,Walnut Oatmeal,banana,Fruit,249,False,False,blueberry,16,1,5,Mediterranean,medium,lunch
258,Walnut Oatmeal,milk,Dairy,236,True,False,,29,3,2,Fusion,medium,lunch
259,Banana Milkshake,banana,Fruit,242,False,True,,45,24,5,Indian,hard,drink
259,Banana Milkshake,milk,Dairy,142,True,False,yogurt,28,23,4,Mediterranean,hard,snack
259,Banana Milkshake,yogurt,Dairy,98,False,True,,38,23,2,International,hard,snack
260,Veggie Stir Fry,broccoli,Vegetable,183,False,False,,5,24,3,Mediterranean,medium,drink
260,Veggie Stir Fry,carrot,Vegetable,70,False,False,,32,30,2,International,medium,breakfast
260,Veggie Stir Fry,bell_pepper,Vegetable,239,False,False,,44,29,5,Mediterranean,hard,breakfast
260,Veggie Stir Fry,garlic,Vegetable,97,False,False,,43,10,3,Mediterranean,medium,lunch
260,Veggie Stir Fry,corn,Vegetable,207,False,False,,12,40,3,Mediterranean,easy,snack
261,Salmon Rice Bowl,salmon,Protein,73,False,False,,39,36,2,Fusion,medium,snack
261,Salmon Rice Bowl,rice,Grain,232,False,False,,9,16,4,Fusion,hard,drink
261,Salmon Rice Bowl,cucumber,Vegetable,159,False,True,,43,59,5,Fusion,easy,lunch
261,Salmon Rice Bowl,avocado,Fruit,56,False,False,rice,28,43,2,Indian,medium,drink
261,Salmon Rice Bowl,lemon,Fruit,214,False,False,,39,13,2,Indian,medium,snack
262,Tomato Egg Scramble,tomato,Vegetable,184,True,True,,10,32,6,Mediterranean,hard,snack
262,Tomato Egg Scramble,egg,Protein,220,False,False,,35,6,4,Fusion,hard,lunch
262,Tomato Egg Scramble,onion,Vegetable,106,False,False,,27,33,4,Indian,easy,drink
262,Tomato Egg Scramble,garlic,Vegetable,88,False,False,,42,23,1,Indian,medium,dinner
263,Pineapple Fried Rice,rice,Grain,46,False,False,almond,32,2,2,Indian,medium,drink
263,Pineapple Fried Rice,pineapple,Fruit,162,False,False,broccoli,38,25,1,Fusion,hard,snack
263,Pineapple Fried Rice,egg,Protein,111,False,False,,17,18,1,Fusion,hard,snack
263,Pineapple Fried Rice,onion,Vegetable,184,False,True,,9,12,4,Indian,medium,drink
263,Pineapple Fried Rice,carrot,Vegetable,150,True,False,grape,10,17,1,Indian,hard,lunch
264,Almond Smoothie,almond,Nut,129,False,False,potato,38,10,6,Indian,medium,drink
264,Almond Smoothie,banana,Fruit,142,False,True,,30,31,1,Fusion,medium,dinner
264,Almond Smoothie,milk,Dairy,73,True,True,strawberry,5,2,1,International,medium,breakfast
264,Almond Smoothie,oats,Grain,206,False,True,tuna,43,0,4,Mediterranean,easy,drink
265,Berry Smoothie Bowl,strawberry,Fruit,179,True,False,peas,45,54,4,International,hard,dinner
265,Berry Smoothie Bowl,banana,Fruit,119,False,False,,21,49,1,Mediterranean,hard,dinner
265,Berry Smoothie Bowl,blueberry,Fruit,235,True,False,,13,0,2,Indian,easy,drink
265,Berry Smoothie Bowl,yogurt,Dairy,194,False,False,peas,21,60,6,International,medium,drink
266,French Toast,bread,Grain,68,False,False,,37,50,2,Mediterranean,easy,breakfast
266,French Toast,egg,Protein,230,False,False,,24,5,6,Mediterranean,medium,lunch
266,French Toast,milk,Dairy,59,False,False,,24,43,6,Fusion,medium,breakfast
266,French Toast,butter,Dairy,139,False,False,,31,46,1,Mediterranean,hard,dinner
267,Chickpea Curry,chickpeas,Legume,171,False,False,,39,54,1,Fusion,hard,breakfast
267,Chickpea Curry,tomato,Vegetable,123,False,True,spinach,26,55,4,Indian,easy,dinner
267,Chickpea Curry,onion,Vegetable,202,True,True,,19,29,3,Indian,easy,lunch
267,Chickpea Curry,garlic,Vegetable,164,False,False,walnut,38,33,2,Fusion,medium,snack
267,Chickpea Curry,spinach,Vegetable,39,True,True,,44,39,6,Fusion,hard,dinner
268,Cheese Omelette,egg,Protein,118,False,False,garlic,20,28,1,Fusion,easy,breakfast
268,Cheese Omelette,cheese,Dairy,243,False,False,,42,57,3,Fusion,medium,breakfast
268,Cheese Omelette,bell_pepper,Vegetable,170,False,False,,40,38,2,International,easy,dinner
268,Cheese Omelette,onion,Vegetable,234,False,False,,32,12,1,International,hard,snack
269,Banana Milkshake,banana,Fruit,65,False,False,,37,14,2,Fusion,easy,dinner
269,Banana Milkshake,milk,Dairy,239,False,True,potato,19,38,5,Mediterranean,medium,drink
269,Banana Milkshake,yogurt,Dairy,86,False,True,,36,0,4,Fusion,medium,dinner
270,Lentil Soup,lentils,Legume,78,False,False,rice,22,1,5,Indian,medium,breakfast
270,Lentil Soup,carrot,Vegetable,228,False,False,,36,54,3,International,hard,lunch
270,Lentil Soup,onion,Vegetable,139,False,True,onion,42,33,4,Mediterranean,hard,breakfast
270,Lentil Soup,garlic,Vegetable,149,False,False,onion,12,44,2,Indian,medium,snack
270,Lentil Soup,tomato,Vegetable,179,False,False,,18,40,5,Mediterranean,hard,lunch
